refcode,total_charge,multiplicity,HOMO_eV,LUMO_eV,gap_eV
train_0549_hs,3,5,-16.5064267623812,-13.6628369228348,2.84358983954638
train_0550_ls,3,1,-18.4547620017259,-15.4805575092625,2.97420449246334
train_0550_hs,3,5,-18.0792448745896,-14.5771394932535,3.50210538133606
train_0551_ls,3,1,-17.2601821552561,-14.9608200361971,2.29936211905903
train_0551_hs,3,5,-16.2261494863302,-14.2669296925757,1.95921979375444
train_0552_ls,3,1,-19.0506913556595,-16.062881170184,2.98781018547552
train_0552_hs,3,5,-19.458862146025,-15.0478964714751,4.41096567454993
train_0553_ls,3,1,-16.6642528013225,-15.0206850854507,1.64356771587178
train_0553_hs,3,5,-16.6969064645517,-13.9784890007175,2.71841746383429
train_0554_ls,3,1,-14.9499354817874,-13.9022971198492,1.04763836193814
train_0554_hs,3,5,-14.4356402859268,-13.4179344486155,1.01770583731133
train_0555_ls,3,1,-15.9023339926402,-13.7118174176787,2.19051657496156
train_0555_hs,3,5,-15.9703624577011,-13.0750709847085,2.89529147299267
train_0556_ls,3,1,-15.8098152801574,-13.4342612802301,2.37555399992726
train_0556_hs,3,5,-15.5404225585161,-13.246502716662,2.29391984185416
train_0557_ls,3,1,-16.5935031976591,-14.6995907303632,1.89391246729596
train_0557_hs,3,5,-16.5853397818518,-13.8233841003786,2.76195568147328
train_0558_ls,3,1,-16.1771689914863,-14.0846134062125,2.09255558527384
train_0558_hs,3,5,-16.2098226547156,-13.3798385081814,2.82998414653419
train_0559_ls,3,1,-15.9513144874841,-13.8097784073664,2.14153608011771
train_0559_hs,3,5,-15.7662770625184,-13.4560303890496,2.31024667346878
train_0560_ls,3,1,-16.4302348815129,-14.3921020682878,2.03813281322511
train_0560_hs,3,5,-16.4574462675373,-13.6900483088592,2.76739795867815
train_0561_ls,3,1,-23.1051878732902,-19.7336971448711,3.3714907284191
train_0561_hs,3,5,-23.1460049523268,-19.9649939260782,3.18101102624853
train_0562_ls,3,1,-20.2860882811658,-17.246576462244,3.03951181892182
train_0562_hs,3,5,-20.5962980818436,-17.0370487898563,3.55924929198724
train_0563_ls,3,1,-18.0656391815774,-16.4383982973203,1.62724088425716
train_0563_hs,3,5,-17.932303390058,-16.343158446235,1.58914494382305
train_0564_ls,3,1,-17.7091700246582,-15.9268242400622,1.78234578459605
train_0564_hs,3,5,-17.6629106684168,-15.7907673099403,1.87214335847647
train_0565_ls,3,1,-22.7405553005637,-19.3935548195665,3.34700048099717
train_0565_hs,3,5,-22.8684488148782,-19.5840345217371,3.28441429314113
train_0566_ls,3,1,-20.966372931775,-18.0139375481311,2.95243538364384
train_0566_hs,3,5,-21.4071973853697,-17.9513513602751,3.45584602509464
train_0567_ls,2,2,-13.6818848930519,-8.6695475873634,5.01233730568845
train_0567_hs,2,4,-14.019306079754,-9.31173629753847,4.70756978221553
train_0568_ls,2,2,-14.72952325499,-9.47500461368468,5.25451864130531
train_0568_hs,2,4,-14.8438110762923,-10.0899819378354,4.75382913845696
train_0569_ls,2,2,-12.7213229663917,-8.31035729184176,4.41096567454993
train_0569_hs,2,4,-13.5158954383032,-8.86546956673885,4.65042587156436
train_0570_ls,2,2,-13.3417425677473,-8.6096825381098,4.73206002963746
train_0570_hs,2,4,-13.9186239514638,-8.99608421965581,4.92253973180803
train_0571_ls,2,2,-14.4873419193731,-10.3158364418376,4.1715054775355
train_0571_hs,2,4,-15.26558755967,-10.5335275300326,4.73206002963747
train_0572_ls,0,2,-4.81097304910813,-1.94561410074226,2.86535894836587
train_0572_hs,0,4,-4.71301205942041,-2.00275801139343,2.71025404802698
train_0573_ls,2,2,-12.9988791038402,-9.24642897107999,3.75245013276024
train_0573_hs,2,4,-13.5948084577739,-9.76888758274784,3.82592087502603
train_0574_ls,2,2,-16.9554146317832,-12.2287968793506,4.72661775243259
train_0574_hs,2,4,-17.0506544828685,-12.8818701439355,4.16878433893306
train_0575_ls,0,2,-8.16341580731017,-2.85447439395612,5.30894141335405
train_0575_hs,0,4,-7.44775635486931,-4.50620552563522,2.9415508292341
train_0576_ls,2,2,-15.439740430226,-10.3974705999107,5.04226983031525
train_0576_hs,2,4,-15.6492681026136,-10.5090372826106,5.14023082000297
train_0577_ls,2,2,-15.0043582538361,-10.1716160959085,4.83274215792762
train_0577_hs,2,4,-15.2683086982725,-10.0818185220281,5.1864901762444
train_0578_ls,0,2,-6.28855131023127,-3.06400206634375,3.22454924388752
train_0578_hs,0,4,-6.38107002271412,-2.97692563106578,3.40414439164834
train_0579_ls,2,2,-15.4560672618406,-11.0178902012663,4.4381770605743
train_0579_hs,2,4,-15.0778289961019,-10.9063235185664,4.1715054775355
train_0580_ls,2,2,-15.651989241216,-11.5158585655122,4.13613067570382
train_0580_hs,2,4,-15.2356550350432,-11.1512259927857,4.08442904225752
train_0581_ls,2,2,-14.9091184027508,-10.4110762929229,4.49804210982791
train_0581_hs,2,4,-14.08189226761,-10.6967958461788,3.38509642143128
train_0582_ls,2,2,-15.0506176100775,-12.2614505425799,2.78916706749764
train_0582_hs,2,4,-15.2628664210676,-12.5117952940041,2.75107112706353
train_0583_ls,2,2,-15.4234135986114,-11.5784447533683,3.84496884524309
train_0583_hs,2,4,-14.8846281553289,-11.2818406457027,3.60278750962622
train_0584_ls,2,2,-14.2179491977319,-11.1648316857979,3.053117511934
train_0584_hs,2,4,-14.4818996421682,-11.1811585174125,3.30074112475575
train_0585_ls,2,2,-12.5036318781968,-7.28993031592799,5.21370156226876
train_0585_hs,2,4,-12.3485269778579,-8.19062719333454,4.15789978452331
train_0586_ls,0,2,-5.43683492766858,-1.11294568839662,4.32388923927196
train_0586_hs,0,4,-5.87493824266089,-1.86942221987403,4.00551602278686
train_0587_ls,3,1,-20.3922126866608,-14.8438110762923,5.54840161036848
train_0587_hs,3,5,-19.826215857354,-17.3799122537634,2.44630360359062
train_0588_ls,3,1,-19.0071531380205,-13.8288263775834,5.17832676043709
train_0588_hs,3,5,-18.6642896741135,-16.3322738918252,2.33201578228827
train_0589_ls,3,1,-20.0738394701757,-15.415250182804,4.65858928737167
train_0589_hs,3,5,-19.7690719467028,-17.6166513121754,2.15242063452745
train_0590_ls,1,1,-8.96887283363144,-6.50080012122133,2.46807271241011
train_0590_hs,1,5,-8.73213377521945,-8.11443531246631,0.617698462753136
train_0591_ls,3,1,-19.7255337290638,-15.3689908265626,4.3565429025012
train_0591_hs,3,5,-19.415323928386,-17.1404520567489,2.2748718716371
train_0592_ls,3,1,-16.2234283477278,-13.028811628467,3.19461671926072
train_0592_hs,3,5,-15.7417868150965,-15.3308948861285,0.410891928967946
train_0593_ls,-1,1,-4.15517864592088,0.302046384870476,4.45722503079136
train_0593_hs,-1,5,-3.37693300562398,-1.76601895298143,1.61091405264254
train_0594_ls,1,1,-13.5594336559422,-9.36888020818964,4.19055344775256
train_0594_hs,1,5,-13.053301875889,-11.3036097545222,1.74969212136681
train_0595_ls,-1,1,-2.11432469409334,-0.0598650492536079,2.05445964483973
train_0595_hs,-1,5,-2.58236053371245,-1.60275063683523,0.979609896877221
train_0596_ls,-1,1,-2.17146860474451,-0.0217691088194937,2.14969949592501
train_0596_hs,-1,5,-2.71569632523185,-1.62451974565472,1.09117657957713
train_0597_ls,-1,1,-0.960561926660164,2.50072637563935,3.46128830229951
train_0597_hs,-1,5,-0.734707422657916,1.85581652686185,2.59052394951976
train_0598_ls,3,1,-20.9826997633896,-16.7594926524078,4.2232071109818
train_0598_hs,3,5,-20.6670476855069,-18.5527229914136,2.11432469409333
train_0599_ls,1,1,-11.3117731703295,-7.4912945725083,3.82047859782116
train_0599_hs,1,5,-11.5974927235853,-7.98926293675422,3.6082297868311
train_0600_ls,1,1,-10.5389698072374,-7.84776372942751,2.69120607780992
train_0600_hs,1,5,-10.3974705999107,-9.68181114746986,0.715659452440859
train_0601_ls,3,1,-16.4873787921641,-12.6043140064869,3.8830647856772
train_0601_hs,3,5,-15.9540356260865,-15.3499428563456,0.604092769740952
train_0602_ls,3,1,-15.9241031014597,-12.3158733146286,3.6082297868311
train_0602_hs,3,5,-15.4996054794796,-14.9172818185581,0.582323660921459
train_0603_ls,3,1,-16.3295527532228,-12.8764278667306,3.4531248864922
train_0603_hs,3,5,-15.9894104279182,-15.3662696879602,0.623140739958011
train_0604_ls,3,2,-19.5595442743152,-15.2601452824652,4.29939899185003
train_0604_hs,3,4,-20.1200988264171,-14.1662475642856,5.95385126213155
train_0605_ls,3,2,-21.4697835732258,-16.686021910142,4.78376166308376
train_0605_hs,3,4,-22.0439438183399,-16.0411120613645,6.00283175697541
train_0606_ls,3,2,-20.1445890738391,-16.3213893374155,3.8231997364236
train_0606_hs,3,4,-20.0711183315733,-16.3050625058009,3.76605582577243
train_0607_ls,3,2,-17.3771911151609,-14.2587662767684,3.11842483839248
train_0607_hs,3,4,-17.3690276993536,-13.4478669732423,3.92116072611132
train_0608_ls,3,2,-19.1078352663107,-14.8737436009191,4.23409166539155
train_0608_hs,3,4,-19.5078426408689,-14.0900556834174,5.41778695745152
train_0609_ls,3,2,-18.2860514083748,-14.6723793443388,3.61367206403597
train_0609_hs,3,4,-18.256118883748,-14.2750931083831,3.98102577536493
train_0610_ls,-1,2,-2.29936211905903,0.93879281784067,3.2381549368997
train_0610_hs,-1,4,-2.46807271241011,1.3632904398208,3.83136315223091
train_0611_ls,-1,2,-3.75245013276024,-0.0408170790365508,3.71163305372369
train_0611_hs,-1,4,-4.29395671464515,0.712938313838422,5.00689502848357
train_0612_ls,-1,2,-3.6381623114579,0.0136056930121836,3.65176800447009
train_0612_hs,-1,4,-4.13068839849895,0.666678957596998,4.79736735609594
train_0613_ls,-1,2,-3.76333468716999,-0.0163268316146203,3.74700785555537
train_0613_hs,-1,4,-4.28579329883784,0.280277276050983,4.56607057488882
train_0614_ls,1,2,-13.5213377155081,-10.64237307413,2.87896464137805
train_0614_hs,1,4,-13.2873197956985,-10.3702592138864,2.91706058181217
train_0615_ls,-1,2,0.242181335616868,3.0231849873072,2.78100365169033
train_0615_hs,-1,4,-0.228575642604685,2.99597360128283,3.22454924388752
train_0616_ls,-1,2,-1.2000221236746,1.96194093235688,3.16196305603147
train_0616_hs,-1,4,-1.54016444897919,2.10888241688846,3.64904686586765
train_0617_ls,-1,2,-0.30748866207535,2.21772796098593,2.52521662306128
train_0617_hs,-1,4,-0.770082224489593,2.1633051889372,2.93338741342679
train_0618_ls,-1,2,-2.25582390142004,-0.0272113860243672,2.22861251539568
train_0618_hs,-1,4,-2.32929464368584,-0.372795988533831,1.956498655152
train_0619_ls,-1,2,-1.83132627943992,0.427218760582566,2.25854504002248
train_0619_hs,-1,4,-1.86942221987403,-0.0163268316146203,1.85309538825941
train_0620_ls,-1,2,-2.429976771976,-0.111566682699906,2.31841008927609
train_0620_hs,-1,4,-2.5116109300491,-0.612256185548263,1.89935474450083
train_0621_ls,-1,2,-2.14697835732258,0.4816415326313,2.62861988995388
train_0621_hs,-1,4,-2.24221820840786,-0.410891928967945,1.83132627943992
train_0622_ls,3,2,-20.3105785285877,-16.2479185951497,4.06265993343803
train_0622_hs,3,4,-20.6180671906631,-15.3880387967797,5.23002839388339
train_0623_ls,1,2,-10.6723055987568,-8.03552229299565,2.63678330576118
train_0623_hs,1,4,-10.64237307413,-7.92395561029574,2.71841746383429
train_0624_ls,3,2,-19.8044467485345,-16.511869039586,3.29257770894844
train_0624_hs,3,4,-19.7609085308955,-16.5390804256104,3.22182810528508
train_0625_ls,3,2,-19.6928800658346,-15.9676413190987,3.72523874673588
train_0625_hs,3,4,-19.6384572937858,-15.7227388448794,3.91571844890645
train_0626_ls,3,2,-19.0969507119009,-15.3608274107553,3.73612330114562
train_0626_hs,3,4,-18.8983075939231,-15.4751152320577,3.4231923618654
train_0627_ls,1,2,-10.5444120844423,-7.82327348200558,2.72113860243673
train_0627_hs,1,4,-10.5253641142253,-7.96477268933229,2.56059142489296
train_0628_ls,3,2,-20.1418679352366,-16.7622137910102,3.37965414422641
train_0628_hs,3,4,-20.0765606087782,-16.9554146317832,3.12114597699492
train_0629_ls,3,2,-17.3282106203171,-14.7376866707973,2.59052394951976
train_0629_hs,3,4,-17.3064415114976,-15.0152428082458,2.29119870325172
train_0630_ls,0,1,-5.41234468024665,-0.60681390834339,4.80553077190326
train_0630_hs,0,5,-5.30349913614918,-1.51567420155726,3.78782493459192
train_0631_ls,2,1,-14.2614874153709,-8.53076951863913,5.73071789673174
train_0631_hs,2,5,-13.9403930602833,-9.55391763315534,4.386475427128
train_0632_ls,2,1,-14.0465174657784,-8.59607684509761,5.45044062068076
train_0632_hs,2,5,-14.0682865745979,-9.71718594930154,4.35110062529632
train_0633_ls,2,1,-14.5145533053975,-9.13758342698252,5.37696987841497
train_0633_hs,2,5,-14.3921020682878,-10.000184363955,4.39191770433287
train_0634_ls,2,1,-13.3662328151692,-7.76340843275198,5.60282438241722
train_0634_hs,2,5,-13.1077246479377,-9.1212565953679,3.9864680525698
train_0635_ls,2,1,-13.5512702401349,-8.21239630215404,5.33887393798085
train_0635_hs,2,5,-13.3118100431205,-9.30085174312873,4.01095829999173
train_0636_ls,2,1,-12.4709782149675,-6.53889606165545,5.93208215331206
train_0636_hs,2,5,-11.9675675735167,-8.09810848085169,3.86945909266502
train_0637_ls,2,1,-14.3812175138781,-8.54165407304888,5.83956344082921
train_0637_hs,2,5,-13.695490586064,-9.38248590120182,4.31300468486221
train_0638_ls,2,1,-15.2057225104164,-9.73351278091617,5.47220972950025
train_0638_hs,2,5,-14.8002728586533,-10.2287600065596,4.5715128520937
train_0639_ls,2,1,-15.4125290442016,-10.0899819378354,5.32254710636623
train_0639_hs,2,5,-14.8900704325338,-10.3893071841034,4.50076324843034
train_0640_ls,2,1,-14.9009549869435,-9.34983223797258,5.55112274897092
train_0640_hs,2,5,-14.0492386043808,-10.473662480779,3.57557612360186
train_0641_ls,2,1,-14.8220419674728,-9.55663877175778,5.26540319571506
train_0641_hs,2,5,-14.1635264256831,-10.6314885197203,3.53203790596287
train_0642_ls,2,1,-14.8465322148948,-9.7879355529649,5.05859666192987
train_0642_hs,2,5,-14.7322443935924,-10.4600567877668,4.27218760582566
train_0643_ls,0,1,-6.52256923004083,-1.81227830922286,4.71029092081797
train_0643_hs,0,5,-6.61236680392124,-2.64222558296606,3.97014122095518
train_0644_ls,0,1,-6.07358136063877,-2.10071900108115,3.97286235955762
train_0644_hs,0,5,-6.34297408228001,-2.56603370209783,3.77694038018217
train_0645_ls,2,1,-15.2791932526822,-10.2450868381743,5.03410641450794
train_0645_hs,2,5,-14.7676191954241,-10.816525944686,3.95109325073812
train_0646_ls,2,1,-14.966262313402,-9.82058921619414,5.14567309720785
train_0646_hs,2,5,-14.4165923157098,-10.9063235185664,3.51026879714338
train_0647_ls,2,1,-13.8560377636078,-8.86546956673885,4.99056819686895
train_0647_hs,2,5,-13.7308653878957,-9.51582169272122,4.21504369517449
train_0648_ls,2,1,-12.0111057911557,-6.579713140692,5.4313926504637
train_0648_hs,2,5,-11.6600789114414,-7.61646694822039,4.04361196322097
train_0649_ls,0,1,-4.88716492997636,-1.14287821302342,3.74428671695293
train_0649_hs,0,5,-4.90621290019341,-1.04763836193814,3.85857453825528
train_0650_ls,0,1,-3.66809483608471,-0.908860293213866,2.75923454287084
train_0650_hs,0,5,-3.55924929198724,-0.759197670079846,2.80005162190739
train_0651_ls,2,1,-12.5471700958357,-7.21918071226463,5.32798938357111
train_0651_hs,2,5,-12.4573725219553,-8.30763615323932,4.149736368716
train_0652_ls,1,2,-10.149846987089,-7.3797278898084,2.77011909728058
train_0652_hs,1,6,-10.1879429275231,-7.94844585771767,2.23949706980542
train_0653_ls,1,2,-9.88317540405018,-5.41778695745152,4.46538844659867
train_0653_hs,1,6,-9.80154124597708,-6.64229932854804,3.15924191742904
train_0654_ls,3,2,-21.93237713564,-16.941808938771,4.99056819686895
train_0654_hs,3,6,-21.1187566935114,-17.9676781918897,3.15107850162173
train_0655_ls,3,2,-17.5377382927047,-14.492784196578,3.04495409612669
train_0655_hs,3,6,-17.3336528975219,-15.4968843408771,1.83676855664479
train_0656_ls,3,2,-19.5268906110859,-15.6247778551917,3.90211275589426
train_0656_hs,3,6,-19.4262084827958,-16.1907746844985,3.23543379829727
train_0657_ls,3,2,-18.0982928448067,-14.6614947899291,3.43679805487758
train_0657_hs,3,6,-17.5867187875486,-15.1839534015969,2.40276538595163
train_0658_ls,3,2,-18.5200693281843,-15.0152428082458,3.5048265199385
train_0658_hs,3,6,-17.7771984897191,-15.4424615688284,2.33473692089071
train_0659_ls,3,2,-16.1526787440644,-13.8315475161859,2.32113122787853
train_0659_hs,3,6,-16.0247852297499,-14.5281589984097,1.4966262313402
train_0660_ls,-1,2,-4.0681022106429,-0.253065890026615,3.81503632061629
train_0660_hs,-1,6,-3.3714907284191,-1.31430994497694,2.05718078344216
train_0661_ls,-1,2,-2.32385236648096,2.26942959443223,4.59328196091319
train_0661_hs,-1,6,-1.73336528975219,1.64356771587178,3.37693300562398
train_0662_ls,-1,2,-2.3265735050834,-0.78913019470665,1.53744331037675
train_0662_hs,-1,6,-2.34290033669802,-0.663957818994561,1.67894251770346
train_0663_ls,-1,2,-0.506131780053231,2.40548652455406,2.9116183046073
train_0663_hs,-1,6,-0.432661037787439,2.35378489110777,2.78644592889521
train_0664_ls,3,2,-22.362317034825,-17.6792375000314,4.6830795347936
train_0664_hs,3,6,-21.9623096602668,-18.6724530899208,3.289856570346
train_0665_ls,3,2,-20.7377972891703,-16.8901073053247,3.84768998384553
train_0665_hs,3,6,-20.7160281803508,-17.502363490873,3.21366468947777
train_0666_ls,1,2,-11.2927252001124,-6.9497879906234,4.34293720948901
train_0666_hs,1,6,-11.053265003098,-7.55660189896678,3.49666310413119
train_0667_ls,3,2,-19.8398215503662,-15.7989307257476,4.04089082461853
train_0667_hs,3,6,-18.686058782933,-16.4193503271032,2.26670845582979
train_0668_ls,1,2,-11.8097415345754,-8.39199144991486,3.41775008466053
train_0668_hs,1,6,-11.2818406457027,-9.08043951633135,2.20140112937131
train_0669_ls,3,2,-20.1745215984659,-17.3418163133292,2.83270528513663
train_0669_hs,3,6,-19.3772279879519,-17.5322960154998,1.8449319724521
train_0670_ls,3,2,-16.4465617131276,-13.2682718254815,3.1782898876461
train_0670_hs,3,6,-16.3105047830057,-14.1553630098758,2.15514177312989
train_0671_ls,3,2,-15.9485933488816,-13.0016002424427,2.94699310643897
train_0671_hs,3,6,-15.7689982011208,-13.8478743478005,1.92112385332033
train_0672_ls,1,2,-9.16479481300689,-4.72661775243259,4.4381770605743
train_0672_hs,1,6,-9.0178533284753,-5.85316913384139,3.16468419463391
train_0673_ls,3,2,-16.3159470602106,-13.1757531129986,3.14019394721198
train_0673_hs,3,6,-16.1989381003058,-13.9349507830785,2.26398731722736
train_0674_ls,0,2,-4.19599572495743,-0.476199255426427,3.719796469531
train_0674_hs,0,6,-4.91437631600072,-0.508852918655668,4.40552339734506
train_0675_ls,0,2,-4.85995354395199,-0.544227720487345,4.31572582346465
train_0675_hs,0,6,-5.42595037325883,-0.552391136294655,4.87355923696417
train_0676_ls,2,2,-13.159426281384,-8.28314590581739,4.87628037556661
train_0676_hs,2,6,-14.1036613764295,-8.38927031131242,5.71439106511712
train_0677_ls,2,2,-13.2818775184937,-8.84370045791935,4.4381770605743
train_0677_hs,2,6,-14.1880166731051,-8.73485491382189,5.45316175928319
train_0678_ls,2,2,-11.6491943570316,-7.83143689781289,3.81775745921872
train_0678_hs,2,6,-12.9118026685623,-7.52939051294242,5.38241215561984
train_0679_ls,2,2,-12.0328748999752,-8.0763393720322,3.956535527943
train_0679_hs,2,6,-12.9444563317915,-7.61646694822039,5.32798938357111
train_0680_ls,2,2,-11.913144801468,-8.16069466870774,3.75245013276024
train_0680_hs,2,6,-13.3743962309765,-7.26816120710849,6.10623502386801
train_0681_ls,2,2,-13.8369897933907,-10.0056266411598,3.83136315223091
train_0681_hs,2,6,-14.4682939491561,-8.92261347739002,5.54568047176604
train_0682_ls,0,2,-4.52253235724984,-1.22451237109653,3.29801998615331
train_0682_hs,0,6,-4.79464621749351,-1.11566682699906,3.67897939049445
